Epoch,Loss Type,Loss Value
0.492063492,Генератор,3.0757
0.507936508,Генератор,2.8984
0.523809524,Генератор,2.1477
0.53968254,Генератор,1.7551
0.555555556,Генератор,1.7217
0.571428571,Генератор,2.8132
0.587301587,Генератор,2.1247
0.603174603,Генератор,1.5085
0.619047619,Генератор,1.2497
0.634920635,Генератор,1.7956
0.650793651,Генератор,2.3917
0.666666667,Генератор,1.8755
0.682539683,Генератор,0.8792
0.698412698,Генератор,1.3313
0.714285714,Генератор,1.646
0.73015873,Генератор,2.2891
0.746031746,Генератор,1.3803
0.761904762,Генератор,1.425
0.777777778,Генератор,2.3887
0.793650794,Генератор,3.3256
0.80952381,Генератор,2.0491
0.825396825,Генератор,1.2471
0.841269841,Генератор,2.0083
0.857142857,Генератор,2.3963
0.873015873,Генератор,1.1316
0.888888889,Генератор,2.8069
0.904761905,Генератор,2.813
0.920634921,Генератор,2.6525
0.936507937,Генератор,1.43
0.952380952,Генератор,2.6284
0.968253968,Генератор,1.3814
0.984126984,Генератор,1.7762
1.0,Генератор,1.2276
1.015873016,Генератор,1.4918
1.031746032,Генератор,2.1873
1.047619048,Генератор,0.7032
1.063492063,Генератор,3.078
1.079365079,Генератор,1.4388
1.095238095,Генератор,2.0205
1.111111111,Генератор,2.9468
1.126984127,Генератор,2.9894
1.142857143,Генератор,2.6214
1.158730159,Генератор,3.5584
1.174603175,Генератор,2.249
1.19047619,Генератор,2.0926
1.206349206,Генератор,2.5417
1.222222222,Генератор,2.4952
1.238095238,Генератор,1.859
1.253968254,Генератор,2.25
1.26984127,Генератор,2.6904
1.285714286,Генератор,3.3685
1.301587302,Генератор,0.7694
1.317460317,Генератор,2.1898
1.333333333,Генератор,2.4385
1.349206349,Генератор,2.8226
1.365079365,Генератор,1.9647
1.380952381,Генератор,2.6364
1.396825397,Генератор,2.7551
1.412698413,Генератор,1.7748
1.428571429,Генератор,0.5306
1.444444444,Генератор,2.4817
1.46031746,Генератор,1.7681
1.476190476,Генератор,2.4207
1.492063492,Генератор,3.1647
1.507936508,Генератор,2.4074
1.523809524,Генератор,3.122
1.53968254,Генератор,0.5906
1.555555556,Генератор,4.0897
1.571428571,Генератор,3.1724
1.587301587,Генератор,2.5395
1.603174603,Генератор,2.9261
1.619047619,Генератор,2.7073
1.634920635,Генератор,2.486
1.650793651,Генератор,2.1522
1.666666667,Генератор,1.2519
1.682539683,Генератор,2.1414
1.698412698,Генератор,3.2061
1.714285714,Генератор,2.0789
1.73015873,Генератор,2.6484
1.746031746,Генератор,3.1372
1.761904762,Генератор,2.2133
1.777777778,Генератор,3.6361
1.793650794,Генератор,2.6275
1.80952381,Генератор,3.1939
1.825396825,Генератор,3.4949
1.841269841,Генератор,2.4694
1.857142857,Генератор,2.7308
1.873015873,Генератор,2.7455
1.888888889,Генератор,2.6059
1.904761905,Генератор,2.481
1.920634921,Генератор,2.0192
1.936507937,Генератор,0.92
1.952380952,Генератор,3.4967
1.968253968,Генератор,3.6895
1.984126984,Генератор,1.0895
2.0,Генератор,2.2528
2.015873016,Генератор,3.3041
2.031746032,Генератор,1.9622
2.047619048,Генератор,3.5698
2.063492063,Генератор,3.257
2.079365079,Генератор,3.0774
2.095238095,Генератор,2.6669
2.111111111,Генератор,2.1387
2.126984127,Генератор,5.3141
2.142857143,Генератор,4.9045
2.158730159,Генератор,3.7469
2.174603175,Генератор,2.4752
2.19047619,Генератор,3.326
2.206349206,Генератор,4.4493
2.222222222,Генератор,4.437
2.238095238,Генератор,3.331
2.253968254,Генератор,1.0285
2.26984127,Генератор,3.1363
2.285714286,Генератор,2.0263
2.301587302,Генератор,4.8079
2.317460317,Генератор,4.5499
2.333333333,Генератор,1.2233
2.349206349,Генератор,3.2293
2.365079365,Генератор,0.0625
2.380952381,Генератор,3.0933
2.396825397,Генератор,3.5042
2.412698413,Генератор,1.887
2.428571429,Генератор,2.9624
2.444444444,Генератор,4.199
2.46031746,Генератор,3.0924
2.476190476,Генератор,6.4607
2.492063492,Генератор,3.0172
2.507936508,Генератор,2.7765
2.523809524,Генератор,4.1894
2.53968254,Генератор,1.876
2.555555556,Генератор,3.6651
2.571428571,Генератор,2.8832
2.587301587,Генератор,3.6979
2.603174603,Генератор,2.6864
2.619047619,Генератор,2.5477
2.634920635,Генератор,3.004
2.650793651,Генератор,2.7464
2.666666667,Генератор,3.0172
2.682539683,Генератор,5.1045
2.698412698,Генератор,5.8889
2.714285714,Генератор,4.7364
2.73015873,Генератор,3.9332
2.746031746,Генератор,3.328
2.761904762,Генератор,3.3919
2.777777778,Генератор,4.2508
2.793650794,Генератор,2.883
2.80952381,Генератор,2.8486
2.825396825,Генератор,5.2423
2.841269841,Генератор,3.5451
2.857142857,Генератор,3.2944
2.873015873,Генератор,5.0514
2.888888889,Генератор,3.4019
2.904761905,Генератор,3.0221
2.920634921,Генератор,3.496
2.936507937,Генератор,3.905
2.952380952,Генератор,3.6703
2.968253968,Генератор,4.1317
2.984126984,Генератор,4.3136
3.0,Генератор,3.8224
3.015873016,Генератор,9.979
3.031746032,Генератор,2.8899
3.047619048,Генератор,3.5795
3.063492063,Генератор,4.5548
3.079365079,Генератор,3.8279
3.095238095,Генератор,3.8315
3.111111111,Генератор,4.4691
3.126984127,Генератор,3.9773
3.142857143,Генератор,4.9226
3.158730159,Генератор,2.7832
3.174603175,Генератор,3.4443
3.19047619,Генератор,3.2931
3.206349206,Генератор,3.4541
3.222222222,Генератор,3.0806
3.238095238,Генератор,4.0771
3.253968254,Генератор,4.4106
3.26984127,Генератор,4.0085
3.285714286,Генератор,4.3058
3.301587302,Генератор,4.1623
3.317460317,Генератор,6.0764
3.333333333,Генератор,3.1863
3.349206349,Генератор,4.3948
3.365079365,Генератор,1.9607
3.380952381,Генератор,4.3604
3.396825397,Генератор,2.4579
3.412698413,Генератор,9.6817
3.428571429,Генератор,4.8495
3.444444444,Генератор,3.818
3.46031746,Генератор,4.1703
3.476190476,Генератор,3.3103
3.492063492,Генератор,4.5635
3.507936508,Генератор,5.4415
3.523809524,Генератор,3.554
3.53968254,Генератор,3.7514
3.555555556,Генератор,4.3966
3.571428571,Генератор,3.8621
3.587301587,Генератор,4.7281
3.603174603,Генератор,3.4281
3.619047619,Генератор,5.8783
3.634920635,Генератор,3.2729
3.650793651,Генератор,4.1956
3.666666667,Генератор,4.1969
3.682539683,Генератор,3.1866
3.698412698,Генератор,3.7005
3.714285714,Генератор,4.95
3.73015873,Генератор,0.3902
3.746031746,Генератор,2.1546
3.761904762,Генератор,0.8267
3.777777778,Генератор,5.0995
3.793650794,Генератор,3.2981
3.80952381,Генератор,4.8922
3.825396825,Генератор,4.4723
3.841269841,Генератор,3.8641
3.857142857,Генератор,1.5292
3.873015873,Генератор,4.4804
3.888888889,Генератор,4.0127
3.904761905,Генератор,5.8817
3.920634921,Генератор,4.0506
3.936507937,Генератор,1.8964
3.952380952,Генератор,5.465
3.968253968,Генератор,3.891
3.984126984,Генератор,3.3561
4.0,Генератор,4.1164
4.015873016,Генератор,12.0062
4.031746032,Генератор,3.161
4.047619048,Генератор,3.9495
4.063492063,Генератор,4.6852
4.079365079,Генератор,4.3202
4.095238095,Генератор,5.3793
4.111111111,Генератор,5.5567
4.126984127,Генератор,4.7311
4.142857143,Генератор,2.6413
4.158730159,Генератор,5.2858
4.174603175,Генератор,4.4466
4.19047619,Генератор,4.9288
4.206349206,Генератор,4.6205
4.222222222,Генератор,4.3258
4.238095238,Генератор,4.343
4.253968254,Генератор,3.5542
4.26984127,Генератор,5.3319
4.285714286,Генератор,2.1325
4.301587302,Генератор,8.108
4.317460317,Генератор,3.2511
4.333333333,Генератор,4.5803
4.349206349,Генератор,4.1296
4.365079365,Генератор,4.6861
4.380952381,Генератор,4.1417
4.396825397,Генератор,4.0333
4.412698413,Генератор,5.8903
4.428571429,Генератор,4.1417
4.444444444,Генератор,5.1219
4.46031746,Генератор,4.6563
4.476190476,Генератор,4.705
4.492063492,Генератор,4.0787
4.507936508,Генератор,4.0977
4.523809524,Генератор,6.0761
4.53968254,Генератор,4.2342
4.555555556,Генератор,4.3066
4.571428571,Генератор,10.7969
4.587301587,Генератор,6.4752
4.603174603,Генератор,1.7279
4.619047619,Генератор,4.0293
4.634920635,Генератор,4.886
4.650793651,Генератор,4.77
4.666666667,Генератор,2.9784
4.682539683,Генератор,3.3012
4.698412698,Генератор,5.526
4.714285714,Генератор,4.2271
4.73015873,Генератор,5.8054
4.746031746,Генератор,4.412
4.761904762,Генератор,4.7702
4.777777778,Генератор,4.0468
4.793650794,Генератор,4.2447
4.80952381,Генератор,4.2744
4.825396825,Генератор,6.4696
4.841269841,Генератор,4.8708
4.857142857,Генератор,4.0521
4.873015873,Генератор,5.0946
4.888888889,Генератор,4.9544
4.904761905,Генератор,5.1971
4.920634921,Генератор,3.8544
4.936507937,Генератор,4.7163
4.952380952,Генератор,5.353
4.968253968,Генератор,3.2479
4.984126984,Генератор,4.27
5.0,Генератор,4.0454
5.015873016,Генератор,11.3557
5.031746032,Генератор,3.0617
5.047619048,Генератор,5.2734
5.063492063,Генератор,4.7331
5.079365079,Генератор,0.3791
5.095238095,Генератор,4.4805
5.111111111,Генератор,5.348
5.126984127,Генератор,4.876
5.142857143,Генератор,3.7262
5.158730159,Генератор,3.5024
5.174603175,Генератор,4.5034
5.19047619,Генератор,3.8397
5.206349206,Генератор,3.3999
5.222222222,Генератор,4.3972
5.238095238,Генератор,5.0218
5.253968254,Генератор,4.9073
5.26984127,Генератор,4.3307
5.285714286,Генератор,4.9215
5.301587302,Генератор,5.377
5.317460317,Генератор,5.0407
5.333333333,Генератор,3.6612
5.349206349,Генератор,4.8933
5.365079365,Генератор,5.3178
5.380952381,Генератор,5.1322
5.396825397,Генератор,6.3089
5.412698413,Генератор,4.6974
5.428571429,Генератор,4.2748
5.444444444,Генератор,3.8785
5.46031746,Генератор,5.1051
5.476190476,Генератор,4.9911
5.492063492,Генератор,0.7072
5.507936508,Генератор,3.6851
5.523809524,Генератор,6.6913
5.53968254,Генератор,6.0542
5.555555556,Генератор,4.1102
5.571428571,Генератор,2.1016
5.587301587,Генератор,5.2434
5.603174603,Генератор,5.2267
5.619047619,Генератор,5.9004
5.634920635,Генератор,5.6546
5.650793651,Генератор,2.6489
5.666666667,Генератор,5.4527
5.682539683,Генератор,3.8706
5.698412698,Генератор,4.3668
5.714285714,Генератор,4.6544
5.73015873,Генератор,4.489
5.746031746,Генератор,4.3521
5.761904762,Генератор,4.0312
5.777777778,Генератор,5.9657
5.793650794,Генератор,3.8238
5.80952381,Генератор,5.3029
5.825396825,Генератор,5.0183
5.841269841,Генератор,6.2376
5.857142857,Генератор,4.3066
5.873015873,Генератор,6.5527
5.888888889,Генератор,2.7586
5.904761905,Генератор,5.0618
5.920634921,Генератор,5.5672
5.936507937,Генератор,4.5882
5.952380952,Генератор,4.1522
5.968253968,Генератор,5.4097
5.984126984,Генератор,4.9645
6.0,Генератор,4.3834
6.015873016,Генератор,15.0169
6.031746032,Генератор,5.4395
6.047619048,Генератор,4.5732
6.063492063,Генератор,4.7794
6.079365079,Генератор,3.8914
6.095238095,Генератор,5.5743
6.111111111,Генератор,4.6415
6.126984127,Генератор,4.1577
6.142857143,Генератор,6.5154
6.158730159,Генератор,5.4082
6.174603175,Генератор,4.6092
6.19047619,Генератор,4.8296
6.206349206,Генератор,6.087
6.222222222,Генератор,4.5783
6.238095238,Генератор,4.7493
6.253968254,Генератор,4.7616
6.26984127,Генератор,7.9435
6.285714286,Генератор,5.8342
6.301587302,Генератор,3.8838
6.317460317,Генератор,4.7202
6.333333333,Генератор,3.9715
6.349206349,Генератор,4.4327
6.365079365,Генератор,5.3038
6.380952381,Генератор,3.3708
6.396825397,Генератор,3.9736
6.412698413,Генератор,3.8634
6.428571429,Генератор,4.0499
6.444444444,Генератор,6.707
6.46031746,Генератор,4.296
6.476190476,Генератор,5.947
6.492063492,Генератор,5.7431
6.507936508,Генератор,5.8855
6.523809524,Генератор,2.7214
6.53968254,Генератор,6.7129
6.555555556,Генератор,5.7895
6.571428571,Генератор,4.8141
6.587301587,Генератор,5.369
6.603174603,Генератор,5.7968
6.619047619,Генератор,3.4876
6.634920635,Генератор,5.6723
6.650793651,Генератор,4.3668
6.666666667,Генератор,6.6788
6.682539683,Генератор,8.4115
6.698412698,Генератор,4.4811
6.714285714,Генератор,5.7835
6.73015873,Генератор,5.2874
6.746031746,Генератор,6.5371
6.761904762,Генератор,4.4317
6.777777778,Генератор,5.8128
6.793650794,Генератор,4.564
6.80952381,Генератор,5.2463
6.825396825,Генератор,2.7728
6.841269841,Генератор,6.8469
6.857142857,Генератор,5.4876
6.873015873,Генератор,4.1401
6.888888889,Генератор,5.3606
6.904761905,Генератор,6.4875
6.920634921,Генератор,5.3694
6.936507937,Генератор,1.4631
6.952380952,Генератор,5.283
6.968253968,Генератор,6.6101
6.984126984,Генератор,4.1822
7.0,Генератор,5.0222
7.015873016,Генератор,7.0635
7.031746032,Генератор,7.0119
7.047619048,Генератор,5.0129
7.063492063,Генератор,5.1365
7.079365079,Генератор,4.4864
7.095238095,Генератор,5.6014
7.111111111,Генератор,6.5348
7.126984127,Генератор,5.5646
7.142857143,Генератор,5.4016
7.158730159,Генератор,4.8104
7.174603175,Генератор,2.182
7.19047619,Генератор,6.797
7.206349206,Генератор,4.4059
7.222222222,Генератор,4.3664
7.238095238,Генератор,4.4048
7.253968254,Генератор,5.7143
7.26984127,Генератор,6.3927
7.285714286,Генератор,4.3062
7.301587302,Генератор,4.5666
7.317460317,Генератор,5.4116
7.333333333,Генератор,7.897
7.349206349,Генератор,2.3679
7.365079365,Генератор,5.3682
7.380952381,Генератор,5.846
7.396825397,Генератор,7.303
7.412698413,Генератор,6.8728
7.428571429,Генератор,5.0214
7.444444444,Генератор,4.371
7.46031746,Генератор,5.694
7.476190476,Генератор,5.0965
7.492063492,Генератор,5.4789
7.507936508,Генератор,5.3987
7.523809524,Генератор,5.2918
7.53968254,Генератор,5.3152
7.555555556,Генератор,3.6001
7.571428571,Генератор,5.1197
7.587301587,Генератор,5.2328
7.603174603,Генератор,5.6509
7.619047619,Генератор,4.4711
7.634920635,Генератор,5.2318
7.650793651,Генератор,4.674
7.666666667,Генератор,4.7288
7.682539683,Генератор,7.1429
7.698412698,Генератор,4.3152
7.714285714,Генератор,4.8074
7.73015873,Генератор,6.7048
7.746031746,Генератор,4.9508
7.761904762,Генератор,5.5777
7.777777778,Генератор,6.3009
7.793650794,Генератор,6.5888
7.80952381,Генератор,7.2389
7.825396825,Генератор,4.7531
7.841269841,Генератор,5.1681
7.857142857,Генератор,5.1158
7.873015873,Генератор,6.3571
7.888888889,Генератор,5.0247
7.904761905,Генератор,4.8838
7.920634921,Генератор,4.0497
7.936507937,Генератор,5.7465
7.952380952,Генератор,5.2058
7.968253968,Генератор,6.1006
7.984126984,Генератор,5.6455
8.0,Генератор,5.4693
8.015873016,Генератор,7.9766
8.031746032,Генератор,2.1915
8.047619048,Генератор,6.784
8.063492063,Генератор,5.5138
8.079365079,Генератор,4.9917
8.095238095,Генератор,6.386
8.111111111,Генератор,6.2039
8.126984127,Генератор,4.9771
8.142857143,Генератор,4.961
8.158730159,Генератор,4.8523
8.174603175,Генератор,2.217
8.19047619,Генератор,6.8974
8.206349206,Генератор,6.644
8.222222222,Генератор,7.3362
8.238095238,Генератор,7.1514
8.253968254,Генератор,7.5377
8.26984127,Генератор,6.5329
8.285714286,Генератор,5.428
8.301587302,Генератор,4.3357
8.317460317,Генератор,4.0919
8.333333333,Генератор,5.4579
8.349206349,Генератор,4.8591
8.365079365,Генератор,5.4681
8.380952381,Генератор,8.0126
8.396825397,Генератор,6.5908
8.412698413,Генератор,5.3676
8.428571429,Генератор,3.2942
8.444444444,Генератор,6.8591
8.46031746,Генератор,5.4332
8.476190476,Генератор,3.4444
8.492063492,Генератор,6.0272
8.507936508,Генератор,6.8438
8.523809524,Генератор,6.9401
8.53968254,Генератор,6.3858
8.555555556,Генератор,6.1776
8.571428571,Генератор,0.0771
8.587301587,Генератор,5.3269
8.603174603,Генератор,3.4917
8.619047619,Генератор,6.2331
8.634920635,Генератор,4.8194
8.650793651,Генератор,6.2889
8.666666667,Генератор,8.9503
8.682539683,Генератор,5.0764
8.698412698,Генератор,6.8571
8.714285714,Генератор,9.049
8.73015873,Генератор,5.1667
8.746031746,Генератор,4.2385
8.761904762,Генератор,5.4395
8.777777778,Генератор,6.3564
8.793650794,Генератор,6.5625
8.80952381,Генератор,5.1387
8.825396825,Генератор,5.0182
8.841269841,Генератор,6.097
8.857142857,Генератор,3.9925
8.873015873,Генератор,6.7694
8.888888889,Генератор,6.5428
8.904761905,Генератор,6.3151
8.920634921,Генератор,5.6064
8.936507937,Генератор,4.7243
8.952380952,Генератор,3.9761
8.968253968,Генератор,7.0879
8.984126984,Генератор,6.5136
9.0,Генератор,8.622
9.015873016,Генератор,3.7281
9.031746032,Генератор,4.6393
9.047619048,Генератор,2.7649
9.063492063,Генератор,4.1321
9.079365079,Генератор,3.7715
9.095238095,Генератор,4.7059
9.111111111,Генератор,6.1513
9.126984127,Генератор,6.1152
9.142857143,Генератор,5.3427
9.158730159,Генератор,3.5861
9.174603175,Генератор,4.9715
9.19047619,Генератор,5.6793
9.206349206,Генератор,8.0032
9.222222222,Генератор,6.5852
9.238095238,Генератор,6.9895
9.253968254,Генератор,5.677
9.26984127,Генератор,6.0125
9.285714286,Генератор,6.4656
9.301587302,Генератор,6.6753
9.317460317,Генератор,7.0739
9.333333333,Генератор,5.8426
9.349206349,Генератор,3.8042
9.365079365,Генератор,3.3032
9.380952381,Генератор,4.7332
9.396825397,Генератор,4.5068
9.412698413,Генератор,4.7328
9.428571429,Генератор,7.0235
9.444444444,Генератор,5.2498
9.46031746,Генератор,5.9924
9.476190476,Генератор,5.9593
9.492063492,Генератор,6.2417
9.507936508,Генератор,6.8878
9.523809524,Генератор,6.3061
9.53968254,Генератор,4.093
9.555555556,Генератор,5.854
9.571428571,Генератор,4.9539
9.587301587,Генератор,7.2556
9.603174603,Генератор,5.976
9.619047619,Генератор,4.545
9.634920635,Генератор,5.3375
9.650793651,Генератор,4.9289
9.666666667,Генератор,4.2179
9.682539683,Генератор,6.5282
9.698412698,Генератор,6.1591
9.714285714,Генератор,6.7222
9.73015873,Генератор,5.8541
9.746031746,Генератор,4.3906
9.761904762,Генератор,5.7739
9.777777778,Генератор,6.0169
9.793650794,Генератор,6.7533
9.80952381,Генератор,4.4906
9.825396825,Генератор,5.4348
9.841269841,Генератор,5.3394
9.857142857,Генератор,6.8899
9.873015873,Генератор,5.6172
9.888888889,Генератор,6.5123
9.904761905,Генератор,4.7973
9.920634921,Генератор,4.7985
9.936507937,Генератор,5.2794
9.952380952,Генератор,5.2967
9.968253968,Генератор,4.7868
9.984126984,Генератор,6.939
10.0,Генератор,5.2494
